Tipo de precipitacion,Temperatura (C),Temperatura aparente (C),Humedad,Velocidad viento (km/h),Direccion del viento (grados),Visibilidad (km),Presion (millibares)
1,18.956,18.956,0.55,5.458,0.91086351,11.27,0.967143867
1,15.65,15.65,0.61,8.614,0.821727019,11.447,0.967010073
1,14.1,14.1,0.63,3.606,0.816155989,10.046,0.9670483
1,13.456,13.456,0.66,8.597,0.972144847,15.875,0.96675204
1,12.772,12.772,0.77,6.038,0.637883008,15.359,0.966904948
1,13.356,13.356,0.78,20.528,0.838440111,15.649,0.968730289
1,12.778,12.778,0.86,14.071,0.835654596,15.73,0.969236797
1,11.533,11.533,0.86,5.49,0.774373259,14.587,0.971692884
1,12.267,12.267,0.86,13.846,0.938718663,15.875,0.969628624
1,12.222,12.222,0.84,11.077,0.880222841,15.875,0.969533057
1,11.833,11.833,0.87,6.778,0.777158774,15.311,0.969399262
1,12.222,12.222,0.8,9.531,0.674094708,11.206,0.968978765
1,12.778,12.778,0.83,12.735,0.729805014,11.206,0.969533057
1,13.917,13.917,0.74,11.769,0.701949861,11.399,0.970135133
1,16.161,16.161,0.62,13.379,0.816155989,10.046,0.96981976
1,16.206,16.206,0.61,14.86,0.813370474,11.27,0.96990577
1,17.361,17.361,0.54,17.324,0.835654596,11.447,0.969991781
1,17.844,17.844,0.52,20.962,0.838440111,11.27,0.970116019
1,16.25,16.25,0.58,21.155,0.863509749,11.27,0.970144689
1,14.639,14.639,0.77,11.19,0.77994429,11.447,0.970823219
1,15.089,15.089,0.77,14.909,0.844011142,11.27,0.97025937
1,16.111,16.111,0.72,11.624,0.838440111,11.27,0.970431392
1,16.261,16.261,0.71,11.512,0.852367688,11.447,0.970154246
1,16.111,16.111,0.72,13.154,0.835654596,11.27,0.970144689
1,16.061,16.061,0.72,8.549,0.830083565,11.27,0.970402722
1,13.306,13.306,0.82,10.916,0.838440111,11.447,0.970775435
1,11.322,11.322,0.85,9.885,0.77994429,9.982,0.971367954
1,10.694,10.694,0.86,10.835,0.754874652,15.826,0.971759781
1,11.439,11.439,0.86,10.368,0.707520891,14.957,0.972151608
1,9.95,7.711,0.86,16.325,0.08356546,6.343,0
1,3.339,-0.544,0.87,16.664,0.994428969,6.488,0.983218334
1,8.889,5.767,0.89,22.315,0.055710306,11.27,0
1,8.839,6.5,0.89,14.989,0.030640669,11.27,0
1,8.294,5.472,0.84,17.887,0.025069638,9.676,0.98001682
1,7.75,4.289,0.76,22.621,0.030640669,11.27,0
1,7.172,3.55,0.79,22.621,0.030640669,11.27,0
1,7.211,3.656,0.74,22.073,0.04735376,9.982,0.980590225
1,7.222,3.622,0.73,22.54,0.055710306,9.982,0
1,7.25,3.478,0.73,24.343,0.030640669,9.982,0
1,7.789,4.228,0.76,23.78,0.025069638,9.982,0.982147977
1,8.939,5.661,0.76,24.198,0.027855153,9.982,0
1,11.161,11.161,0.66,24.005,0.055710306,9.982,0
1,11.039,11.039,0.66,22.009,0.025069638,9.982,0.98172748
1,11.161,11.161,0.65,20.769,0.027855153,11.206,0
1,11.161,11.161,0.65,15.859,0.030640669,9.982,0
1,10.078,10.078,0.7,15.231,0.977715877,9.982,0.981937728
1,7.822,5.622,0.75,12.397,0.977715877,9.982,0.982367782
1,6.061,4.178,0.79,8.919,0.888579387,9.982,0.982864734
1,5.317,3.378,0.86,8.565,0.832869081,9.982,0.983342572
1,3.839,1.789,0.89,7.986,0.888579387,9.982,0.983619718
1,3.861,3.861,0.89,3.574,0.891364903,9.982,0.983724842
1,4.061,2.294,0.85,7.132,0.891364903,9.982,0.983820409
1,3.406,0.572,0.85,10.884,0.944289694,9.982,0.983915977
1,4.444,-1.028,0.73,34.438,0.863509749,15.826,0.963225597
1,3.461,-1.411,0.8,24.746,0.866295265,14.168,0.963130029
1,3.4,-1.533,0.73,25.148,0.863509749,15.826,0.963760775
1,3.4,-1.867,0.73,28.417,0.863509749,15.826,0.963827673
1,3.3,-1.717,0.77,25.599,0.855153203,9.982,0.96389457
1,2.267,-2.044,0.79,17.774,0.807799443,15.826,0.963579197
1,2.756,-2.028,0.7,22.234,0.807799443,9.982,0.963665208
1,2.733,-2.2,0.72,23.426,0.852367688,10.352,0.964085705
1,3.844,-1.767,0.7,33.826,0.835654596,9.982,0.964362851
1,6.089,1.133,0.65,34.631,0.860724234,10.046,0.964917143
1,7.122,1.989,0.56,42.552,0.891364903,11.447,0.964945813
1,7.244,2.344,0.6,39.332,0.888579387,11.27,0.964716451
1,7.8,3.294,0.58,36.048,0.888579387,11.27,0.964391521
1,7.844,3.294,0.52,36.933,0.866295265,11.447,0.963808559
1,7.778,3.678,0.53,30.123,0.885793872,11.27,0.962948451
1,7.267,3.517,0.55,24.231,0.835654596,11.27,0.962671305
1,7.139,3.822,0.56,19.642,0.830083565,11.447,0.962757316
1,5.022,1.644,0.65,15.987,0.832869081,11.206,0.962279478
1,5.022,2.756,0.7,9.741,0.855153203,11.27,0.962355932
1,4.944,2.683,0.72,9.66,0.760445682,11.077,0.96283377
1,3.889,1.628,0.82,8.839,0.777158774,11.27,0.962633078
1,4.417,1.089,0.79,14.764,0.805013928,15.875,0.962613964
1,4.022,0.311,0.85,16.615,0.782729805,14.216,0.962327262
1,3.333,-1.15,0.85,21.011,0.810584958,14.957,0.962040559
1,3.839,-0.489,0.82,20.898,0.835654596,14.957,0.962518397
1,6.083,1.661,0.71,27.869,0.838440111,14.957,0.959823391
1,3.261,-2.55,0.76,34.035,0.835654596,15.826,0.963521856
1,2.706,-3.05,0.76,31.347,0.835654596,15.826,0.964620883
1,1.744,-3.494,0.83,23.667,0.832869081,14.957,0.965538332
1,1.133,-3.861,0.78,20.511,0.782729805,9.982,0.965930159
1,0.094,-3.144,0.82,9.837,0.757660167,9.982,0.966388884
1,0.072,-3.522,0.85,11.254,0.729805014,9.982,0.966761597
1,2.2,-1.817,0.73,15.778,0.805013928,9.982,0.967143867
1,3.817,0.006,0.71,16.969,0.805013928,11.206,0.96701963
1,3.939,0.239,0.66,16.406,0.727019499,11.029,0.966933619
1,4.906,2.006,0.58,12.864,0.665738162,11.206,0.966140408
1,4.928,0.817,0.61,21.542,0.640668524,11.27,0.965356754
1,4.5,0.822,0.62,17.227,0.665738162,15.15,0.964162159
1,2.75,-1.328,0.77,16.986,0.584958217,10.9,0.962958008
1,2.789,-0.844,0.77,14.345,0.451253482,10.851,0.961944991
1,3.928,-0.383,0.66,20.898,0.467966574,10.803,0.959966742
1,3.883,-0.722,0.71,23.345,0.501392758,11.045,0.958609683
1,3.906,-0.689,0.76,23.313,0.501392758,11.125,0.958084061
1,4.922,0.583,0.72,23.57,0.501392758,10.948,0.957501099
1,5.044,2.75,0.76,9.902,0.713091922,11.125,0.956688775
1,5.644,2.622,0.77,14.603,0.621169916,15.826,0.957778245
1,6.806,2.833,0.74,25.213,0.752089136,15.005,0.958064948
1,7.244,3.378,0.71,25.438,0.782729805,15.875,0.958208299
1,7.172,3.039,0.71,28.336,0.782729805,15.826,0.958781705
1,3.6,-0.5,0.77,18.644,0.662952646,15.15,0.966207305
1,4.95,-0.411,0.67,35.162,0.891364903,9.982,0.960759953
1,3.333,-2.017,0.67,29.028,0.841225627,15.826,0.961209121
1,3.522,-1.317,0.67,24.52,0.888579387,14.957,0.962059672
1,2.217,-0.878,0.72,10.98,0.810584958,11.206,0.962575737
1,2.194,2.194,0.72,4.283,0.64902507,9.982,0.96324471
1,1.494,-1.75,0.77,11.012,0.682451253,9.982,0.965079608
1,2.244,-1.456,0.72,14.023,0.69637883,11.206,0.966274202
1,2.778,-0.8,0.76,13.991,0.693593315,10.046,0.966580019
1,3.917,-0.267,0.66,19.867,0.749303621,10.401,0.967201208
1,4.006,0.172,0.64,17.404,0.777158774,11.27,0.967421013
1,5.117,1.05,0.6,21.51,0.777158774,11.27,0.967306332
1,5.978,2.178,0.56,21.204,0.77994429,11.447,0.967449684
1,6.133,1.994,0.55,24.971,0.77994429,11.27,0.967315889
1,5.094,0.689,0.64,24.649,0.807799443,11.27,0.967593035
1,3.322,-0.333,0.73,15.198,0.752089136,11.447,0.967898851
1,2.389,-0.678,0.78,11.012,0.674094708,10.046,0.968262008
1,2.294,-1.144,0.72,12.703,0.640668524,10.046,0.968376689
1,2.783,-1.278,0.72,16.953,0.715877437,9.982,0.968672949
1,2.711,-0.733,0.77,13.186,0.724233983,10.046,0.968472257
1,2.756,-0.85,0.77,14.104,0.771587744,15.875,0.968548711
1,2.289,-2.15,0.86,18.692,0.743732591,15.005,0.968778073
1,2.244,-0.917,0.85,11.318,0.571030641,15.875,0.967879738
1,2.778,-1.378,0.79,17.581,0.643454039,15.875,0.967593035
1,0.194,-3.439,0.82,11.512,0.48189415,14.168,0.966914505
1,2.806,-1.35,0.8,17.597,0.724233983,15.875,0.967602592
1,2.783,-1.344,0.79,17.372,0.646239554,15.875,0.96778417
1,1.789,-1.956,0.82,13.701,0.6545961,14.957,0.967774613
1,1.25,-3,0.77,15.826,0.676880223,9.982,0.967822397
1,0.117,-3.389,0.84,10.916,0.699164345,10.046,0.968195111
1,1.072,-1.611,0.8,8.501,0.757660167,10.03,0.968730289
1,3.772,-0.678,0.65,21.767,0.832869081,9.982,0.968797186
1,3.961,0.294,0.7,16.213,0.701949861,10.046,0.969036105
1,4.828,0.811,0.72,20.463,0.771587744,11.077,0.969456603
1,6.089,2.05,0.65,23.78,0.754874652,11.27,0.9695235
1,6.067,2.183,0.61,22.218,0.782729805,11.27,0.969074332
1,5.089,0.739,0.66,24.134,0.749303621,11.447,0.96946616
1,5.072,0.733,0.65,23.957,0.752089136,11.27,0.969236797
1,4.028,0.156,0.64,17.742,0.727019499,11.27,0.969322808
1,3.233,-0.278,0.7,14.232,0.746518106,9.982,0.969724192
1,2.8,0.183,0.7,9.435,0.693593315,9.982,0.96949483
1,1.161,-1.678,0.75,9.129,0.715877437,11.206,0.969657295
1,1.117,-1.561,0.78,8.501,0.512534819,9.982,0.969542614
0,-0.089,-2.294,0.83,6.472,0.479108635,15.826,0.968921424
0,-0.044,-2.3,0.82,6.633,0.526462396,9.982,0.96843403
1,0.15,-1.944,0.83,6.263,0.504178273,14.957,0.968319349
0,-0.994,-3.411,0.85,6.665,0.52367688,15.826,0.967937078
0,-1.456,-3.917,0.87,6.569,0.454038997,14.909,0.967468797
1,2.344,-1.333,0.85,14.023,0.192200557,8.469,0.960329899
0,-0.439,-4.744,0.81,14.023,0.473537604,14.909,0.966111738
1,0.117,-4.067,0.82,14.039,0.417827298,14.909,0.965433208
1,0.139,-4.083,0.83,14.232,0.415041783,14.168,0.964553986
1,0.028,-5.172,0.82,19.884,0.39275766,9.982,0.963588754
1,0.072,-5.117,0.82,19.932,0.417827298,10.046,0.962824213
1,0.061,-3.406,0.83,10.739,0.526462396,10.03,0.962785986
1,1.067,-2.383,0.76,11.512,0.440111421,9.982,0.962661748
1,2.178,-2.522,0.73,20.35,0.417827298,9.982,0.962317705
1,2.694,-1.806,0.72,19.835,0.415041783,9.982,0.96215524
1,3.894,-0.317,0.65,20.045,0.445682451,9.982,0.961371586
1,4.956,1.639,0.61,15.472,0.445682451,9.982,0.960607045
1,7.061,4.25,0.53,15.424,0.440111421,9.982,0.960138764
1,7.172,4.85,0.52,12.333,0.440111421,9.982,0.959842505
1,7.083,5.661,0.52,7.728,0.389972145,9.982,0.959613142
1,5.056,3.144,0.66,8.275,0.317548747,9.982,0.959460234
1,4.833,2.311,0.66,10.787,0.270194986,9.982,0.959144861
1,4.767,1.989,0.66,11.995,0.298050139,9.982,0.958963283
1,4.772,2.467,0.63,9.692,0.250696379,9.982,0.959068407
1,3.817,2.639,0.71,5.297,0.133704735,11.206,0.959068407
1,3.817,2.128,0.71,6.762,0.13091922,15.826,0.959058851
1,3.828,-0.161,0.8,18.209,0.348189415,14.168,0.959479348
1,3.283,-0.056,0.82,13.315,0.298050139,9.982,0.959307326
1,2.733,-0.272,0.85,11.029,0.189415042,8.131,0.959163975
1,1.244,-1.544,0.9,9,0.715877437,7.422,0.968978765
1,1.644,-2.706,0.89,17.034,0.133704735,8.195,0.958418548
1,2.133,-2.528,0.89,19.996,0.133704735,8.131,0.957596667
1,2.472,-1.667,0.87,16.953,0.086350975,5.683,0.957797359
1,1.139,-3.85,0.85,20.495,0.002785515,2.914,0.95761578
1,0.122,-4.444,0.92,16.1,0.025069638,1.9,0.957711348
1,0.3,-3.972,0.92,14.699,0.027855153,1.352,0.958342094
1,0.117,-4.194,0.99,14.699,0.980501393,1.916,0.95897284
1,1.139,-2.939,0.92,14.699,0.980501393,3.558,0.959402894
1,1.094,-3.128,0.93,15.424,0.011142061,6.15,0.959995413
1,1.161,-2.872,0.92,14.474,0.944289694,6.859,0.960568818
1,2.178,-1.856,0.86,15.859,0.994428969,10.884,0.960951089
1,2.139,-1.778,0.87,15.07,0.969359331,4.733,0.961323802
1,2.2,-2.083,0.85,17.452,0.891364903,2.544,0.96180164
1,2.222,-2.089,0.92,17.694,0.891364903,4.846,0.962585294
1,2.172,-0.283,0.93,8.404,0.86908078,3.816,0.963712991
1,2.222,-1.561,0.92,14.458,0.810584958,3.961,0.964582656
1,2.222,-1.267,0.92,12.864,0.754874652,4.878,0.965710354
1,2.172,-1.617,0.92,14.41,0.752089136,6.199,0.96672337
1,2.222,-1.539,0.85,14.313,0.754874652,5.973,0.967335003
1,1.667,-2.178,0.92,14.104,0.704735376,6.021,0.968032646
1,1.644,-2.722,0.89,17.147,0.777158774,6.021,0.969160343
1,1.644,-2.222,0.89,14.184,0.699164345,6.021,0.96990577
1,1.644,-2.217,0.85,14.152,0.727019499,6.939,0.970746765
1,1.139,-0.444,0.89,5.377,0.036211699,4.524,0.978506852
1,1.089,-2.922,0.89,14.297,0.69637883,7.905,0.971893576
1,1.089,-2.939,0.85,14.361,0.671309192,7.905,0.972180279
1,1.089,-2.928,0.82,14.297,0.671309192,7.905,0.972466981
1,1.089,-2.628,0.85,12.783,0.646239554,7.873,0.973021273
1,1.089,-2.594,0.85,12.606,0.643454039,7.873,0.973699803
1,0.656,-2.856,0.86,11.415,0.626740947,7.825,0.974483457
1,1.089,-2.272,0.85,11.141,0.643454039,6.021,0.975247998
1,1.139,-2.806,0.85,13.959,0.640668524,6.021,0.976002982
1,2.106,-1.956,0.81,15.907,0.64902507,6.263,0.976824863
1,2.178,-0.956,0.79,11.125,0.640668524,6.005,0.977446052
1,2.178,-0.933,0.8,11.029,0.699164345,5.957,0.977360041
1,2.156,-1.306,0.8,12.639,0.754874652,7.342,0.977350485
1,2.2,-1.228,0.79,12.526,0.754874652,6.875,0.97792389
1,2.178,-0.506,0.8,9.241,0.727019499,6.859,0.978048128
1,1.233,-1.189,0.85,7.728,0.740947075,6.182,0.978755328
1,1.161,1.161,0.85,1.546,0.763231198,5.925,0.979175825
1,1.161,1.161,0.85,3.22,0.77994429,5.925,0.979758787
1,1.133,-0.517,0.86,5.538,0.894150418,6.182,0.979969036
1,1.089,-1.833,0.85,9.37,0,4.395,0.979510312
1,0.994,0.994,0.85,3.156,0.094707521,4.363,0.980035933
1,0.922,-1.889,0.86,8.839,0.008356546,0.322,0.980332193
1,0.994,-1.05,0.86,6.488,0.08356546,4.331,0.980169728
1,1.039,-2.289,0.89,10.964,0.105849582,4.347,0.97969189
1,1.061,-2.878,0.84,13.846,0.011142061,6.537,0.973069057
1,1.039,-1.089,0.89,6.746,0.105849582,4.395,0.97865976
1,1.039,-2.344,0.89,11.206,0.027855153,4.395,0.978564193
1,1.017,-2.956,0.9,13.991,0.055710306,4.878,0.978029014
1,1.039,-2.694,0.85,12.816,0.030640669,4.444,0.977723198
1,0.994,-2.444,0.86,11.399,0.080779944,4.492,0.977723198
1,1.017,-2.989,0.87,14.184,0.058495822,4.379,0.977465166
1,1.017,-2.989,0.85,14.168,0.055710306,2.64,0.978000344
1,0.022,-4.267,0.92,14.474,0.080779944,2.029,0.978076798
1,0.1,-4.711,0.92,17.501,0.04735376,3.059,0.977847436
1,1.111,-4.072,0.85,21.848,0.080779944,3.558,0.977532063
1,1.183,-3.806,0.85,20.544,0.08356546,4.073,0.977121122
1,1.083,-3.983,0.87,20.898,0.08356546,5.265,0.976605057
1,1.183,-3.1,0.84,15.907,0.108635097,6.07,0.97615589
1,1.183,-2.806,0.84,14.265,0.108635097,6.07,0.976136776
1,1.144,-2.183,0.86,11.029,0.086350975,4.717,0.975620711
1,1.111,-1.867,0.85,9.596,0.030640669,4.524,0.975878744
1,1.111,-3.139,0.85,15.649,0.055710306,4.524,0.975878744
1,1.144,-2.894,0.86,14.49,0.008356546,4.862,0.975563371
1,1.111,-3.189,0.85,15.923,0.002785515,6.118,0.974923068
1,0.6,-4.078,0.85,17.452,0.027855153,6.199,0.974187198
1,1.111,-2.894,0.86,14.281,0.022284123,6.408,0.973776257
1,1.111,-3.428,0.85,17.388,0.027855153,6.343,0.973069057
1,1.111,-2.894,0.82,14.281,0.025069638,6.343,0.972572106
1,1.928,-0.322,0.9,7.551,0.908077994,3.494,0.971750225
1,0.606,-2.922,0.85,11.431,0.955431755,5.281,0.971750225
1,0.606,-4.044,0.85,17.275,0.949860724,5.281,0.970374051
1,0.55,-4.406,0.84,19.191,0,6.005,0.969638181
1,0.556,-4.094,0.83,17.227,0.977715877,6.343,0.969475716
1,0.05,-4.211,0.85,14.345,0.002785515,6.343,0.969026549
1,0.033,-3.656,0.87,11.608,0.019498607,7.567,0.969055219
1,0.05,-3.878,0.85,12.687,0.002785515,8.195,0.968988322
1,1.089,-2,0.85,10.014,0.033426184,7.132,0.968615608
1,0.994,-1.761,0.87,8.71,0.002785515,6.665,0.968988322
1,1.139,-1.333,0.85,7.825,0.955431755,7.132,0.968806743
1,1.139,-2.106,0.92,10.674,0.977715877,6.199,0.968242895
1,1.989,-0.728,0.87,9.225,0.974930362,6.665,0.967927522
1,2.178,-0.05,0.85,7.631,0.974930362,6.199,0.967841511
1,1.672,1.672,0.89,3.526,0.941504178,8.05,0.968395803
1,2.039,0.667,0.87,5.184,0.885793872,4.589,0.968481813
1,2.178,2.178,0.86,4.782,0.863509749,5.039,0.96878763
1,2.178,2.178,0.86,4.605,0.863509749,4.122,0.969542614
1,2.039,-0.267,0.93,7.809,0.913649025,3.735,0.969963111
1,2.178,0.922,0.92,4.959,0.849582173,4.073,0.970030008
1,1.694,1.694,0.92,3.059,0.793871866,4.025,0.970765879
1,1.672,-0.361,0.93,6.762,0.905292479,3.848,0.970823219
1,1.694,-0.289,0.92,6.633,0.830083565,3.558,0.970985684
1,1.694,1.694,0.92,3.558,0.855153203,3.059,0.971453965
1,3.011,0.739,0.91,8.259,0.944289694,2.64,0.979452971
1,2.178,0.372,0.9,6.343,0.991643454,3.526,0.972027371
1,2.2,0.372,0.92,6.424,0.991643454,3.526,0.972208949
1,2.178,0.15,0.93,7.004,0.888579387,3.945,0.972552992
1,2.717,0.894,0.89,6.633,0.857938719,3.526,0.972906592
1,2.739,0.561,0.89,7.776,0.805013928,3.14,0.973374873
1,2.678,1.45,0.91,5.023,0.768802228,3.091,0.974263652
1,2.739,2.739,0.96,0.66,0.807799443,3.14,0.975171544
1,3.828,2.667,0.89,5.265,0.810584958,3.204,0.975553814
1,3.856,1.467,0.9,9.322,0.830083565,4.331,0.976280128
1,4.406,1.761,0.82,10.948,0.752089136,4.202,0.976719739
1,4.889,2.933,0.82,8.34,0.77994429,6.343,0.97689176
1,4.939,4.939,0.83,4.363,0.793871866,6.537,0.977130679
1,4.983,4.983,0.82,3.574,0.782729805,8.195,0.977465166
1,4.961,4.961,0.82,1.835,0.771587744,8.195,0.977751868
1,4.85,4.85,0.83,4.218,0.793871866,7.986,0.978373058
1,3.9,3.9,0.89,1.642,0.665738162,6.199,0.978717101
1,3.828,3.828,0.92,3.22,0.640668524,6.118,0.97928095
1,3.778,3.778,0.9,2.141,0.799442897,5.039,0.979835241
1,3.828,3.828,0.89,1.819,0.729805014,4.589,0.980532885
1,3.828,3.828,0.89,3.51,0.713091922,4.589,0.981354766
1,3.744,3.744,0.9,4.395,0.760445682,4.379,0.981412107
1,3.756,3.756,0.89,3.188,0.454038997,4.589,0.98145989
1,2.756,1,0.86,6.456,0.941504178,8.131,0.984068885
1,4.928,3.528,0.93,6.392,0.818941504,6.472,0.982377339
1,2.133,2.133,0.89,3.075,0.668523677,6.295,0.983887307
1,1.606,1.606,0.89,3.22,0.61281337,6.199,0.983782182
1,0.972,-0.911,0.93,6.054,0.835654596,6.698,0.983734399
1,1.094,1.094,0.92,3.188,0.802228412,4.492,0.983409469
1,1.072,1.072,0.92,3.574,0.727019499,2.64,0.983122766
1,2.222,2.222,0.92,4.669,0.796657382,2.85,0.983562377
1,4.944,4.944,0.86,3.719,0.78551532,4.073,0.983772626
1,7.222,6.561,0.8,5.184,0.777158774,7.97,0.983944647
1,8.994,7.056,0.77,12.349,0.782729805,9.902,0.984059328
1,12.128,12.128,0.67,9.773,0.732590529,9.982,0.983476366
1,12.244,12.244,0.66,14.458,0.77994429,10.046,0.982644928
1,12.389,12.389,0.65,14.168,0.871866295,10.03,0.982472907
1,12.289,12.289,0.66,17.211,0.888579387,10.046,0.981956842
1,12.244,12.244,0.66,15.826,0.835654596,11.27,0.981851717
1,11.244,11.244,0.7,9.708,0.838440111,11.029,0.981651025
1,7.933,6.656,0.82,7.744,0.752089136,8.05,0.981574571
1,8.906,7.8,0.83,7.728,0.777158774,8.05,0.981689252
1,9.017,7.906,0.83,7.809,0.752089136,10.884,0.981899501
1,8.767,8.767,0.83,4.766,0.760445682,11.045,0.981689252
1,8.811,8.811,0.84,3.445,0.715877437,9.708,0.98216709
1,8.911,8.05,0.84,6.682,0.732590529,9.708,0.982415566
1,8.189,7.744,0.86,4.911,0.807799443,7.776,0.982644928
1,3.25,3.25,0.92,2.914,0.48189415,4.492,0.98145989
0,-0.411,-2.317,0.93,5.603,0.178272981,1.916,0.981029836
1,3.2,3.2,0.89,1.53,0.334261838,1.98,0.98145989
1,2.689,2.689,0.92,3.22,0.278551532,1.916,0.981392993
1,2.756,-0.294,0.93,11.27,0.306406685,2.093,0.98140255
1,2.711,2.711,0.96,0,0,1.9,0.981383436
1,2.711,2.711,0.96,3.22,0.529247911,1.884,0.981469447
1,2.761,2.761,0.96,4.83,0.309192201,1.658,0.981536344
1,2.783,0.589,0.96,7.841,0.473537604,0.242,0.981937728
1,2.922,0.756,0.95,7.841,0.389972145,0.29,0.982396453
1,2.961,0.711,0.95,8.163,0.406685237,0.725,0.98246335
1,3.039,0.733,0.98,8.404,0.417827298,1.288,0.98246335
1,2.994,1.6,0.98,5.555,0.462395543,2.206,0.981909058
1,4.294,1.922,0.86,9.612,0.331476323,4.572,0.981775263
1,6.028,4.344,0.76,8.05,0.3454039,7.132,0.98145989
1,5.956,3.933,0.77,9.451,0.289693593,8.05,0.981631912
1,3.878,1.344,0.89,9.95,0.289693593,4.605,0.981507674
1,2.733,-0.856,0.96,13.991,0.39275766,3.977,0.98145989
1,2.178,-0.911,0.92,10.916,0.389972145,3.848,0.981526788
1,1.233,-2.117,0.93,11.222,0.378830084,1.674,0.981326096
1,0.144,-2.533,1,7.937,0.370473538,0.161,0.98107762
1,0.072,-1.95,0.92,6.054,0.415041783,0.161,0.981010723
1,0.594,0.594,0.93,3.59,0.35097493,1.996,0.981125404
0,0,-1.944,0.96,5.844,0.420612813,2.93,0.980934269
0,-0.05,-2.233,0.92,6.44,0.139275766,3.848,0.981173188
1,0.011,-3.056,0.96,9.161,0.473537604,2.383,0.976843976
0,-1.044,-3.194,0.92,5.973,0.253481894,1.691,0.980676236
0,-0.028,-3.556,0.9,10.884,0.281337047,2.93,0.980007263
0,-0.228,-4.289,0.87,13.073,0.298050139,6.118,0.979797014
0,-0.117,-4.372,0.86,14.12,0.337047354,5.877,0.979538982
0,-0.072,-3.644,0.83,11.061,0.389972145,7.744,0.979271393
0,-0.239,-2.878,0.85,7.631,0.417827298,7.825,0.979147155
1,1.022,-2.667,0.79,12.574,0.38718663,8.887,0.979624993
1,2.117,-1.911,0.74,15.73,0.415041783,9.902,0.978975133
1,2.683,-1.817,0.78,19.851,0.415041783,9.982,0.979042031
1,4.828,1.417,0.71,15.891,0.417827298,9.982,0.978401728
1,6.939,4.489,0.66,12.767,0.417827298,9.982,0.977837879
1,6.706,4.067,0.68,13.653,0.445682451,9.258,0.977340928
1,7.467,4.917,0.69,14.216,0.467966574,9.982,0.976796193
1,6.939,4.083,0.72,15.504,0.445682451,9.982,0.976347025
1,3.75,1.683,0.89,8.002,0.676880223,5.039,0.976757966
1,2.717,2.717,0.89,3.574,0.490250696,5.136,0.976882203
1,1.117,-1.344,0.86,7.792,0.660167131,5.088,0.976614614
0,-0.711,-3.433,0.93,7.648,0.559888579,0.499,0.976843976
0,-0.944,-0.944,0.92,4.363,0.69637883,0.435,0.97656683
0,-0.994,-4.189,0.96,8.968,0.417827298,0.338,0.976805749
0,-0.417,-2.728,0.96,6.601,0.417827298,0.998,0.976461706
1,0.05,-3.511,0.96,11.077,0.389972145,1.53,0.976270571
1,0.05,-3.511,0.96,11.077,0.445682451,1.932,0.976251457
1,2.75,-0.689,0.88,13.218,0.415041783,8.597,0.975133317
1,0.094,-2.133,0.95,6.617,0.420612813,1.465,0.976079436
0,-0.433,-0.433,0.95,3.671,0.534818942,1.465,0.976146333
0,-0.272,-3.794,0.96,10.674,0.448467967,1.852,0.975878744
1,0.122,-2.611,0.99,8.098,0.470752089,1.932,0.975850074
1,1.117,-1.489,0.92,8.259,0.445682451,3.928,0.975592041
1,1.183,-1.761,0.93,9.515,0.470752089,3.751,0.975678052
1,2.178,-0.983,0.86,11.27,0.473537604,3.365,0.975869187
1,3.917,1.444,0.82,9.741,0.473537604,3.558,0.976050765
1,5.956,3.9,0.78,9.596,0.479108635,5.619,0.976002982
1,8.867,7.05,0.67,11.415,0.473537604,6.199,0.975850074
1,10.072,10.072,0.62,12.864,0.420612813,9.902,0.97509509
1,10.133,10.133,0.66,11.512,0.417827298,9.37,0.974502571
1,11.228,11.228,0.61,8.356,0.423398329,9.902,0.974158527
1,11.183,11.183,0.66,11.222,0.417827298,9.902,0.973871825
1,9.061,7.183,0.72,12.043,0.417827298,9.37,0.974148971
1,6.183,5.439,0.86,4.991,0.440111421,8.05,0.974282765
1,6.117,5.3,0.86,5.168,0.420612813,8.05,0.97474149
1,6.883,4.578,0.81,11.866,0.442896936,7.809,0.974913511
1,5.022,2.761,0.86,9.724,0.395543175,7.905,0.974817944
1,4.95,3.478,0.86,6.649,0.442896936,7.873,0.974837057
1,4.856,2.233,0.87,11.302,0.445682451,9.209,0.975018636
1,3.822,0.5,0.89,13.91,0.417827298,9.676,0.974779717
1,2.806,-0.772,0.89,14.007,0.417827298,9.676,0.975028192
